[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])C4([H])C([H])([H])C4([H])[H])c([H])c23)c([H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N4C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c([H])c23)c([H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]OC1([H])C([H])([H])N(C(=O)c2c([H])c([H])c3c(c(C([H])([H])c4c([H])c([H])c5c(c([H])nn5C([H])([H])[H])c4[H])nn3[H])c2[H])C1([H])[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1c(C(=O)N([H])C([H])([H])[H])c([H])c2c(C([H])([H])c3c([H])c([H])c4c(c([H])nn4C([H])([H])[H])c3[H])nn([H])c2c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]OC1([H])C([H])([H])N(C(=O)c2c([H])c([H])c3c(c(C([H])([H])c4c([H])c([H])c(-c5c([H])nn(C([H])([H])[H])c5[H])c([H])c4[H])nn3[H])c2[H])C1([H])[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1c(C(=O)N([H])C([H])([H])[H])c([H])c2c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])nn([H])c2c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]O[C@]1([H])C([H])([H])N(C(=O)c2c([H])c([H])c3c(c(C([H])([H])c4c([H])c([H])c(-c5c([H])nn(C([H])([H])[H])c5[H])c([H])c4[H])nn3[H])c2[H])C([H])([H])C1([H])[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c23)c([H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c([H])c23)c([H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c23)c([H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N4C([H])([H])C([H])(OC([H])([H])[H])C4([H])[H])c([H])c23)c([H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])c23)c([H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]Oc1c(C(=O)N2C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H])c([H])c2c(C([H])([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])nn([H])c2c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])n1nc([H])c(-c2c([H])c([H])c(C([H])([H])c3nn([H])c4c([H])c([H])c(C(=O)N([H])C([H])([H])[H])c([H])c34)c([H])c2[H])c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])C([H])([H])[H])c([H])c23)c1[H]
[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])[H])c([H])c23)c([H])c1[H],[H]c1c([H])c(C([H])([H])c2nn([H])c3c([H])c([H])c(C(=O)N([H])C([H])([H])[H])c([H])c23)c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
